image_path,label
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_060.jpg,30K 30665
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_462_lp.jpg,29B 51576
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_032_lp.jpg,60AK 17055
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_886.jpg,51G 67792
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_096.jpg,60A 00125
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_787_lp.jpg,60A 00488
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_750.jpg,50CD 00024
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_760_lp.jpg,29FA 9999
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_600_lp.jpg,51E 02166
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_019_lp.jpg,60AA 49058
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_552.jpg,60MĐ1 01371
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_921.jpg,60AA 25460
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_216.jpg,77F1 21626
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_6.jpg,68H7 4213
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_100.jpg,29V7 52367
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_443_lp.jpg,51K 95192
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_962_lp.jpg,80A 02510
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_832.jpg,53Y1 3454
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_843.jpg,72A 57867
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_470.jpg,QB 1908
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_209.jpg,50H 30798
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_679_lp.jpg,61LD 07878
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_332.jpg,99A 00512
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_383_lp.jpg,60AA 39553
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_913_lp.jpg,51L 02288
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_301_lp.jpg,72A 68873
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_848.jpg,60F 00489
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_220.jpg,30F 51014
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_040_lp.jpg,50E 10238
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_469.jpg,30F 71165
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_031_lp.jpg,65FE 0255
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_306.jpg,50LD 17690
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_831_lp.jpg,51H 96830
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_561.jpg,59C2 41473
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_542.jpg,30G 05615
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_541.jpg,52T7 0574
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_163_lp.jpg,18F7 6666
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_715_lp.jpg,30K 89894
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_936.jpg,29E 04768
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_654.jpg,60F4 39660
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_236_lp.jpg,60AA 46984
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_105.jpg,HC 3289
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_211.jpg,59S2 18904
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_237.jpg,43HC 00056
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_814.jpg,51B 30663
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_137.jpg,29AA 65430
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_768_lp.jpg,88F1 53625
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_990.jpg,30L 07177
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_686.jpg,60TĐ 00005
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_772_lp.jpg,50P4 5312
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_311_lp.jpg,29A1 15535
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_680.jpg,60C1 10259
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_320.jpg,60K 30642
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_622.jpg,51K 93450
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_670.jpg,51H 61910
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_540.jpg,60B3 22083
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_063.jpg,60F2 23230
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_037_lp.jpg,60A 20487
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_493.jpg,59N1 88864
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_816_lp.jpg,51F 83088
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_174.jpg,73HC 00051
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_023_lp.jpg,60AA 45604
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_748.jpg,89B2 19240
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_274_lp.jpg,30H 79221
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_431_lp.jpg,50A 02077
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_036.jpg,AD 6041
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_433_lp.jpg,50N1 75169
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_237.jpg,KP 8009
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_718_lp.jpg,50E 11013
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_179.jpg,TC 3038
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_366.jpg,60F1 64727
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_288.jpg,30G 40304
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_587_lp.jpg,68HC 00016
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_990_lp.jpg,60C 22340
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_079.jpg,50H 31901
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_554.jpg,80A 06089
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_843_lp.jpg,50H 39668
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_404_lp.jpg,80A 06218
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_479.jpg,30A 63839
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_423_lp.jpg,85C1 47787
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_013.jpg,KP 5009
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_775_lp.jpg,71LD 0001
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_183.jpg,29CD 00334
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_153.jpg,KP 4152
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_699.jpg,30E 59721
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type6_072_lp.jpg,29A1 0175
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_131_lp.jpg,30K 94248
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_167.jpg,30E 13028
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_936_lp.jpg,29LD 03678
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_029.jpg,29CD 01436
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_070.jpg,29CD 00245
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_563_lp.jpg,80A 01799
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_758_lp.jpg,60LD 00098
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_117.jpg,TK 2891
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_395_lp.jpg,30H 69333
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_577.jpg,29B1 10559
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_036.jpg,60FK 9776
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_049.jpg,60A 00132
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_894_lp.jpg,86LD 00161
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_556_lp.jpg,51B 15965
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_506.jpg,50E 05088
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_569.jpg,29A 06016
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_636.jpg,52NA 7875
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_635_lp.jpg,30K 56909
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_063_lp.jpg,TK 7958
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_700.jpg,43H1 1042
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_083.jpg,30K 40372
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_524.jpg,50H 26533
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_248.jpg,KP 3864
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type6_058_lp.jpg,68F2 00046
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_622.jpg,92D1 22275
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_907.jpg,50A 00563
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_596.jpg,19F1 13918
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_333_lp.jpg,50N1 55846
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_013_lp.jpg,29A 01886
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_718.jpg,29A 25292
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_956_lp.jpg,60F3 28680
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_929_lp.jpg,79LA 0348
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_898.jpg,29A 01936
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_547.jpg,30F 52642
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_446.jpg,61C 30380
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_006.jpg,51ZA 2140
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_771_lp.jpg,51A 09889
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_469_lp.jpg,83K 1542
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_068.jpg,TC 3679
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_290_lp.jpg,29CD 00278
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_371.jpg,QH 5454
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_830.jpg,60A 00573
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_379_lp.jpg,66E 00824
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_433.jpg,29B 16125
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_387_lp.jpg,29H1 7624
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_701.jpg,60MĐ1 02150
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_160.jpg,60B 05651
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_978_lp.jpg,60C 1566
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_387.jpg,29H1 7624
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_321_lp.jpg,29H 93755
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_895.jpg,72H1 7426
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_292.jpg,KP 4776
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_471_lp.jpg,TH 8119
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_262.jpg,37A 00445
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_796_lp.jpg,60V1 0236
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_832_lp.jpg,53Y1 3454
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_081_lp.jpg,60LD 01633
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_657.jpg,29M 00065
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_008.jpg,60C 68461
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_464.jpg,59FA 00591
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_305.jpg,72HC 00405
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_172.jpg,47K1 08279
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_915.jpg,79HC 00009
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_724.jpg,50E 06871
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_709_lp.jpg,30G 22937
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_977_lp.jpg,60M 00062
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_484.jpg,30A 88459
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_577_lp.jpg,67B1 35773
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_490_lp.jpg,80A 05581
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_121.jpg,60R7 1556
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_174.jpg,29M 00367
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_18.jpg,59V1 07473
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_853.jpg,29A 01397
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_195_lp.jpg,50LD 06051
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_722_lp.jpg,50LD 00217
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_312.jpg,59L1 81006
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type6_008.jpg,59A1 00235
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_595.jpg,18A 00446
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_575_lp.jpg,68HC 00008
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_070_lp.jpg,60A 00616
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_151_lp.jpg,50TĐ 02415
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_709_lp.jpg,50H 39784
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_046_lp.jpg,60B9 02728
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_030_lp.jpg,TK 7723
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_406_lp.jpg,29LD 32368
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_316.jpg,51A 0995
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_433_lp.jpg,KV 7801
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_781_lp.jpg,51G 79512
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_516.jpg,60MĐ2 50102
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_590_lp.jpg,52Z 7222
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_942.jpg,80A 02675
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_121.jpg,50LD 21078
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_345.jpg,QH 6253
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_199.jpg,KP 3729
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_001_lp.jpg,60L 4535
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_039_lp.jpg,60CD 00010
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_226.jpg,34A 31825
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_308.jpg,60LD 02800
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_886.jpg,50LD 09384
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_898_lp.jpg,60B7 00023
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_417.jpg,51S2 5013
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\car_342.jpg,30F 78286
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type2_412_lp.jpg,84G1 39563
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_752.jpg,50E 05222
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\mb_197.jpg,66P1 5967
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type7_452.jpg,30S 6139
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type4_142.jpg,51A 1654
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_409.jpg,29LD 32159
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_100.jpg,50LD 10259
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_669.jpg,68HC 00069
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_644_lp.jpg,68HC 00053
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type3_785_lp.jpg,79MĐ1 02340
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type5_391_lp.jpg,KP 3914
c:\Users\Admin\ducmanhjr\main\ducmanh-jrsystem_camera_ai\train ocr\ocr_dataset\train\type1_862.jpg,51F 17549
